what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298442247559
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298442248434
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298442267147
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298442278689
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1298442283032
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298442286321
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1298442308486
opened,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavadocView",1298442311646
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavadocView",1298442311679
activated,view,net.sourceforge.metrics,1.3.6,"net.sourceforge.metrics.ui.MetricsView",1298442312751
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298442328456
activated,view,net.sourceforge.metrics,1.3.6,"net.sourceforge.metrics.ui.MetricsView",1298442335352
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298442335513
activated,view,net.sourceforge.metrics,1.3.6,"net.sourceforge.metrics.ui.MetricsView",1298442356884
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1298442357097
